"Occupation, 1950 basis",Single words,year,gender,prestige,education,income,moral,evaluation,potency,activity
Carpenters apprentice,"apprentice, carpenter",1920,-0.0038930635358458317,-0.015180783813179902,-0.03665953731726784,-0.09748339563531892,-0.022263608176421264,0.02152500784973998,-0.03382416520841781,-0.005231669719935571
Waiters and waitresses,server,1920,-0.11653211314242934,-0.03977064917320118,0.07426269263209914,-0.016058622726860972,0.06756987293515063,0.01499944977222585,0.09055346002003292,-0.07642556454360885
Charwomen and cleaners,"janitor, cleaner",1920,0.023495149196615866,-0.07067261590989186,0.03706035255962804,0.012696527098223127,0.04599059509042569,0.0597174704084901,0.0016510515541667894,-0.02092365887793719
Hucksters and peddlers,"huckster, peddler",1920,-0.004355473880216941,-0.038237596710654485,-0.05891291548083863,-0.06971063361736643,-0.013499344751542986,0.008055097251474937,-0.04009108857308812,0.06194521563053128
Sailors and deck hands,sailor,1920,0.006578661696618778,-0.026485682278528593,-0.08032675138274789,-0.11437597607947701,0.05422349086445947,0.037354531581490096,0.053645561135589215,0.08004898686131118
Misc social scientists,sociologist,1920,-0.13140741851917134,0.09343995633599979,-0.0029702674492693704,-0.012794262014635498,-0.04076667416525584,-0.019400047680731385,0.0721414170022608,-0.04330214871970453
Forgemen and hammermen,"forgeron, metalsmith, hammerer, ironsmith",1920,,,,,,,,
Blasters and powdermen,"miner, balster",1920,-0.05183180155496232,-0.04372250021514182,-0.022553177921169794,-0.08483019156326108,0.047569802596826125,0.06034721577134906,-0.015043340412469061,-0.062423694410988634
Physicians and surgeons,"physician, surgeon",1920,-0.01709049893330474,0.18763020946299097,0.09898016962486655,-0.11493630779557072,0.03897413415985235,0.06524432368967877,0.09955450197383509,-0.07258223534509325
Stock and bond salesmen,"sales, salesperson, investor",1920,0.03220601099602411,0.004487098326420007,0.03854522858857713,-0.027692562551633607,-0.003909887437317873,0.038571979303125795,0.05305164797723507,-0.02697702319144892
Tailors and tailoresses,tailor,1920,0.054601248060425205,-0.0296701502838733,-0.004887584152899409,-0.06588272620601249,-0.0906057834332212,-0.04353990814516419,-0.04223276209764649,0.056408723074527115
Fishermen and oystermen,"fisher, hunter",1920,-0.04417174883604655,0.0346020558061786,-0.014080953612205686,-0.053157392198643565,0.01703163460908379,0.04964725540757154,0.046017785655640395,0.07346207998804795
Power station operators,"operator, electrician",1920,-0.02606266659813386,0.085883172242714,-0.016450920126353623,-0.056198082913582796,-0.04254793486051201,0.01021419718625846,0.05748223097257006,-0.05773994556487835
Electricians apprentice,"electrician, apprentice",1920,-0.016638816428543236,0.03674387946986549,-0.00830668479840093,-0.06704487212559453,-0.059026407331678146,-0.019528703657937102,-0.020870835884380812,-0.0400625380904811
Agricultural scientists,"scientist, agriculturalist, agronomist",1920,-0.037139192560377045,0.07982305973559649,0.02301213254329802,-0.10447435354957622,0.044528575571404966,0.04347427401437038,0.0917308351549575,0.012404324766676682
Marshals and constables,"marshal, constable",1920,-0.128742162612535,0.1501745647976627,0.04736533183770954,-0.028869515358894128,0.00928928027056411,0.02485885840954291,0.1572757137930303,0.0039632345955277586
Accountants and auditors,"accountant, auditor",1920,-0.09081612592777175,0.057883826409706796,-0.04146288933754676,-0.11775568453757684,-0.005727971645495721,0.0407390004744289,0.07441749225032201,-0.0387926854111095
Deliverymen and routemen,"mailperson, courier, deliverer, carrier",1920,-0.05252262997731966,0.05106135210466319,-0.004807733500668707,-0.060085174356364714,0.04035631059467891,0.0450347491740291,0.08945797938179356,0.06736318757720212
Office machine operators,"operator, machinist",1920,-0.02493116049970328,0.06080474909337604,0.008999347935576316,-0.06304181134130571,-0.02920359029165409,0.0062534313144659,0.08640201593966522,-0.07770777615775634
Policemen and detectives,"police, detective",1920,-0.025826630261705,0.05354970204255978,0.005248009713492239,-0.10508496088124211,-0.0734058707199886,-0.03293829860490926,0.12780363127022443,-0.06926816650346428
"Firemen, fire protection",firefighter,1920,,,,,,,,
Structural metal workers,"metalsmith, blacksmith",1920,-0.014455695357115564,0.00019295203267150757,-0.04124704590926748,-0.06006796767872112,-0.026948904860650755,0.03015092375366766,0.043266190583983,0.06769922919675972
Misc. natural scientists,scientist,1920,-0.10355740320975204,0.11559035341006706,0.01048982788725789,-0.08752783250635962,0.12597765233023034,0.13037671510609045,0.16686367579067457,0.028821465803168612
Artists and art teachers,"artist, teacher",1920,0.014639940940584604,0.042617893724487946,0.015658862654434717,-0.04683671959466997,0.08421561032958541,0.13657864486675844,0.1000351460160182,-0.04466460919991006
Truck and tractor drivers,"driver, teamster, trucker",1920,-0.10783537754551668,-0.01690795638311286,-0.03871485651412923,-0.0930368731316818,-0.024114520300546137,0.012195172779918651,0.023342592312850755,0.004852125015197776
Welders and flame cutters,"jointer, welder",1920,-0.09550855211692039,-0.024343072886563455,-0.05623398710625592,-0.12076238820357608,-0.08323135903687538,-0.07597043435299973,0.03390332082126665,-0.0342019457393628
Plumbers and pipe fitters,plumber,1920,0.023100334304671413,0.044034243147061905,-0.0857476765803148,-0.12737997276900587,-0.02690929000155347,-0.009537358126757564,-0.03965115963796056,-0.03804378365730187
Auto mechanics apprentice,"mechanician, apprentice",1920,-0.00566008881144538,0.03407150175089382,0.011338674910404543,-0.11253121208116071,-0.0036367783755897123,-0.0011836288674547616,-0.02408493555714911,-0.06971487643296742
Messengers and office boys,"mailperson, messenger, mailer",1920,-0.06018415300362648,0.029885260288022693,0.01632501759776169,-0.10976821336653764,0.014013303337172,0.020123125590181038,0.04706862713677909,-0.021753634334331067
"Baggagemen, transportation","porter, handler",1920,0.011316880859393454,-0.0033103163526458923,0.024793214717485357,-0.0712199563501727,0.010681254298932425,0.050834382948928114,-0.015709684157036212,0.026311177436490613
"Farm laborers, wage workers","laborer, farmer",1920,-0.03667070416683689,-0.037015977006745956,-0.0025963229300573435,-0.09777717923543508,0.16314553195418646,0.1745540825154392,0.08454335890420002,-0.028765513761226918
Compositors and typesetters,"compositor, typesetter",1920,0.004800820875109695,0.03250852375005849,-0.029619920196661396,-0.08667451359939438,0.008501013307742437,0.04941140960746975,0.043597349833876343,-0.04481949635614688
Longshoremen and stevedores,"laborer, docker, loader, stevedore",1920,-0.003299247668218862,-0.06704911467290314,0.007065264323007317,-0.0971357147520311,0.06343415840717126,0.03591686374943622,0.04202812510961916,0.01121860794806315
Statisticians and actuaries,"statistician, accountant, actuary",1920,-0.048265533284160944,0.09269368872924406,-0.0477719897338329,-0.10599936687077495,-0.0004051883570001316,0.011836338280757022,0.04229727018431099,-0.009822182376644438
Farmers (owners and tenants),"farmer, owner, tenant",1920,-0.08059033100918846,0.027942066960167985,-0.029101112012752922,-0.09957371783146347,0.07240331493813211,0.09472589178384849,0.0915941721015651,-0.027277195110058442
Musicians and music teachers,"musician, teacher",1920,0.03902801977002728,0.10203278225930963,0.03906951985218721,-0.006653029727951634,0.07780841507744088,0.13076492747132715,0.09191399105507118,-0.0282721997125153
Insurance agents and brokers,"broker, agent",1920,-0.010411937671688631,0.11950187608241405,-0.022532972459771948,-0.06500632304828792,-0.056208666418850604,-0.0029128653750975335,0.10624903071138928,0.02939167959368237
"Buyers and dept heads, store","head, buyer, manager",1920,0.004916403654493591,0.09595704685876222,0.01254269553698672,-0.04145001985857556,-0.025455021315216864,0.020461618081065256,0.0633716212509385,-0.01168834592127001
Mine operatives and laborers,"laborer, operator, miner",1920,-0.027891476754027412,-0.0009704425947861736,-0.024239252892694362,-0.09620256596969808,0.07401824971011604,0.09038132000674738,0.03660994507548448,-0.056134974421277344
Therapists and healers (nec),"therapist, healer, professional",1920,-0.005814662247510053,0.009730538595363889,-0.0074473291807679075,-0.10887112104857494,0.09343531670917371,0.05954761897649044,-0.0027121211176776064,-0.057291356826420115
"Collectors, bill and account","collector, biller, accountant",1920,-0.08600019590666552,0.06579049513318014,-0.024331407725401513,-0.05649776280176058,0.03837094659608675,0.09645615144616992,0.05315214720606645,-0.002887632586969703
Dietitians and nutritionists,"dietitian, nutritionist",1920,0.025858698229277402,0.05575353808034607,0.10634009648371684,-0.1435949909887913,0.02405730119559317,-0.007115986650940317,0.02595024332869332,-0.07178012227252538
Photographic process workers,"processor, photographer, operator, technician",1920,-0.0021485282657649207,0.04469813129123945,-0.04366980898777651,-0.04451134073580908,-0.03012063402791703,-0.005250407889771777,0.01293383919108574,-0.0362563574457747
Geologists and geophysicists,"geologist, geophysicist",1920,-0.06681759335371572,0.0839877952468258,0.09789151935849416,-0.0531705925926226,0.055062223366295196,0.05816215766909112,0.12533346274850768,-0.042267950783711455
"Nurses, student professional","nurse, student, professional",1920,0.058454026827407746,0.031793233149539864,0.0920197434875973,-0.08811179389103496,0.1386107445520294,0.12377978610685474,0.022882213310494365,-0.05037258061226172
College presidents and deans,"dean, president, professor",1920,-0.05415532288654801,0.20937228915374942,0.13062197230753228,-0.051980729250106106,0.04854745277646031,0.1504951449580365,0.12792682932966373,0.026194844910265542
Dancers and dancing teachers,"dancer, teacher",1920,0.09131345935891168,0.06531959407562553,0.059041079562498974,0.0031494171806276533,0.07668617128923019,0.11035459062398652,0.10160296476191802,-0.010933551618803668
"Apprentices, printing trades","trader, apprentice",1920,-0.05454342742730511,0.032500036665679605,-0.06342283487358787,-0.05778768994656053,-0.019552897733635857,-0.0022979910384750696,-0.007371861636992327,-0.023974530978669237
Members of the armed services,soldier,1920,-0.04482114056552005,0.05357260899000119,-0.023988746495090144,-0.10301534030307466,0.10165350155771527,0.08837798812322631,0.13780364935065012,-0.03910937424737978
Mechanics and repairmen (nec),"mechanic, repairer",1920,0.019099758881621954,-0.07743206207997315,-0.015064621518302946,-0.04922510839563016,0.009600698396378858,0.027190730787699152,0.049317039587927713,-0.010635416117410715
Shipping and receiving clerks,"clerk, handler, register",1920,0.014776253616646487,0.0426252496994849,0.032197272912666934,-0.06325116387286081,0.0457729622400627,0.08183861869416205,0.07168703875923498,0.03890673777591038
Cement and concrete finishers,"laborer, finisher, mason",1920,-0.03710908207364443,0.012450149877378794,-0.015595081603760419,-0.07798915129540701,0.09207714656260363,0.12392635899335043,0.05442936002138913,0.02948446103476027
"Rollers and roll hands, metal","roller, blacksmith",1920,0.0182381600547229,-0.03493127068777757,0.03100818268564389,0.0229994305324703,-0.03197626572960846,0.002580708947845907,0.02864301329752254,0.03396312730933277
Motion picture projectionists,projectionist,1920,,,,,,,,
Medical and dental-technicians,"technician, dentist, professional",1920,-0.00025102397606498764,0.050334158651113875,0.03387052365605222,-0.07120468626724517,0.02835037955953057,0.053258106152124673,0.0020556149733850435,-0.05041022790789884
Real estate agents and brokers,"broker, sales, agent",1920,0.0012546806998761696,0.10867826909191958,0.027221217342278687,-0.03781185038075929,-0.03924096244360652,0.016837904644627633,0.0907215081217212,0.023252560284455964
Taxicab drivers and chauffeurs,"driver, chauffeur, cabbie, cabby",1920,-0.021048709976414073,-0.05245794107442248,-0.0016036260330820086,-0.07692680634525632,0.006753896211548573,0.024408981201055543,0.053742523230929366,-0.02840192322739282
Airplane pilots and navigators,"pilot, navigator",1920,-0.09435450995427372,0.05706439895577603,-0.018434428733280717,-0.03523994112060286,0.04441174263215952,0.03901570360706706,0.042761126610621314,-0.05837831526170204
Decorators and window dressers,"decorator, dresser",1920,0.05509323189643179,0.016199219836970147,0.003572179353355985,0.032416783661205484,-0.040013875312869,-0.00399137761386044,-0.009711475535608395,0.0025923507558370034
Foresters and conservationists,"conservationist, forester",1920,-0.08151433061853866,0.04699264094384228,-0.029978684565428435,-0.010058057438988258,0.09984515630998644,0.11600159211181116,0.04753289435564269,-0.06417876694602977
Electrotypers and stereotypers,"stereotyper, eletrotyper",1920,,,,,,,,
Salesmen and sales clerks (nec),"sales, clerk, salesperson",1920,0.002467362093946978,0.08328361099802493,0.06682050162565216,-0.03766587054371178,4.585176015411684e-05,0.061007055115916135,0.09354176972245491,0.006488785509075285
Private household workers (nec),housekeeper,1920,0.1661031565976435,0.022565654084261078,-0.06169868760813248,-0.11247262160846272,-0.03485374501101618,0.032203942113832984,-0.04715335723828931,-0.005598267785052697
"Cooks, except private household","cook, chef",1920,0.029818093161880582,0.03821829217174302,0.05252490725317348,-0.016025958421925293,0.020430194539448266,0.05385684382109157,0.03860217657888414,0.011774435293780144
"Laundressses, private household","housekeeper, washer",1920,0.1394123530471353,-0.04988233923084124,0.017904951204553418,-0.05427532731757709,-0.012751485894623946,0.0026606565306678907,-0.034438027496735184,-0.00017116531150616378
"Housekeepers, private household",housekeeper,1920,0.1661031565976435,0.022565654084261078,-0.06169868760813248,-0.11247262160846272,-0.03485374501101618,0.032203942113832984,-0.04715335723828931,-0.005598267785052697
Advertising agents and salesmen,"salesperson, sales, advertiser",1920,0.022802999665046692,0.04951839508251921,0.06556661249339114,-0.014370492159985133,0.004343161393443506,0.0680777821232058,0.08945362241052827,-0.003300131699368178
"Oilers and greaser, except auto","oiler, greaser",1920,0.03037206377767552,0.007013025568891839,-0.02739318292605036,-0.07998712252461256,-0.021435882652838443,-0.0015967228138096742,0.06527112414243827,-0.019731926839365255
Funeral directors and embalmers,embalmer,1920,0.013914378424208215,0.007514189928524245,-0.08006194140116224,-0.040816442569455276,-0.04186937949057411,-0.009874042621691129,-0.013861861458272548,-0.06169501353944758
Stone cutters and stone carvers,"carver, cutter, mason",1920,-0.006776777914652474,-0.007125791351421637,0.011728917635262412,-0.029311560375254356,0.03804342493165682,0.04633787969030708,0.015675499099137156,0.044241154182511615
Airplane-mechanics and repairmen,"mechanician, repairer",1920,0.026877224514925926,0.013189189881372826,0.012963899862674828,-0.09404086318161013,-0.02781534479261026,-0.03951717017348436,0.03537502650137454,-0.025896192234882022
Sports instructors and officials,"athlete, official, instructor",1920,-0.07598550645092665,0.08395538490014658,0.047559475611170375,-0.03999598209383694,0.055285289299455385,0.08218945409128897,0.10518805645552635,-0.03262520047391851
Photoengravers and lithographers,"photoengraver, lithographer",1920,0.014701840900943595,0.06155129648272555,-0.057767981597042314,-0.043352003055812306,-0.0147237455887819,-0.036563118133278415,0.04667146838965887,0.026660783898850283
"Ushers, recreation and amusement","usher, guide, commissionaire, attendant",1920,0.00048428816180516414,0.03604257739774405,0.05429626829312042,-0.04820638234876868,0.035608106858108515,0.07162366210107547,0.018190231731943275,-0.020137110799314614
"Millers, grain, flour, feed, etc.",miller,1920,-0.014484688001238526,0.005557191064180036,-0.0987726487509442,-0.08727410570247068,0.06711073588397917,0.10544198304734434,0.05688999740280849,0.034895123524061405
"Engravers, except photoengravers","engraver, etcher",1920,-0.02932722694546317,0.10132471763449923,-0.02741236585599289,0.02659127007226432,-0.008515959942014078,-0.033040890482066806,0.00760688434261942,-0.027405487951025695
"Apprentices, trade not specified","apprentice, tradeperson, trader",1920,-0.05454342742730511,0.032500036665679605,-0.06342283487358787,-0.05778768994656053,-0.019552897733635857,-0.0022979910384750696,-0.007371861636992327,-0.023974530978669237
"Guards, watchmen, and doorkeepers","guard, doorkeeper",1920,-0.00162387145513564,0.07236034577173397,0.0827474472823455,-0.07815441904878934,-0.02021129446451432,-0.06035610291374564,0.009555291974373159,0.01461193870224755
Imputed keeping house (1850-1900),housekeeper,1920,0.1661031565976435,0.022565654084261078,-0.06169868760813248,-0.11247262160846272,-0.03485374501101618,0.032203942113832984,-0.04715335723828931,-0.005598267785052697
"Cranemen, derrickmen, and hoistmen","craneperson, derrickperson, hoister",1920,,,,,,,,
"Inspectors, public administration","administrator, inspector",1920,-0.07720737046519648,0.12427046617250823,-0.02979469875414425,-0.06894083158518771,0.0024678637203967256,0.04769861983299296,0.11689258291555096,-0.04677116202915427
"Dispatchers and starters, vehicle","dispatcher, starter",1920,-0.0007601531360670339,-0.09363266776293148,0.045434373446713736,-0.07289303604209495,0.010497916164008757,-0.0032956198801509344,0.017961043993416845,-0.039742202343279534
"Mechanics, except auto apprentice","mechanics, mechanician",1920,0.05344382218925754,-0.00046734076906562033,0.006509396428643541,-0.11879713970958736,0.05384193026487585,0.06983243458750397,0.043207693787478935,-0.08382561362779264
Bricklayers and masons apprentice,"bricklayer, mason, apprentice",1920,-0.01307464880393099,-0.0022916100216601337,-0.013415591459589744,-0.08154708715014856,-0.025073217757249036,0.024423253226914382,-0.010411694464102431,-0.01045613030978171
Automobile-mechanics and repairmen,"mechanician, repairer",1920,0.026877224514925926,0.013189189881372826,0.012963899862674828,-0.09404086318161013,-0.02781534479261026,-0.03951717017348436,0.03537502650137454,-0.025896192234882022
Purchasing agents and buyers (nec),"buyer, agent",1920,-0.056561886873164276,0.06972624105895778,-0.05207070410377389,-0.06771194625617838,-0.07092781931050322,-0.019748951523733974,0.10252493140904205,-0.03338893314955291
"Attendants and assistants, library","attendant, assistant",1920,0.009943562355541408,0.17673173313960644,0.06916326849741085,-0.07314665214117669,-0.06620250618748631,0.0013007268556650513,-0.007372596765814608,0.014131748004272957
"Furnacemen, smeltermen and pourers","furnaceperson, smelterperson, pourer",1920,,,,,,,,
Boarding and lodging house keepers,"housekeeper, porter",1920,0.0822477744755759,0.031819104422464224,-0.02416765997661756,-0.1047654363546512,-0.027402139635780816,0.06367879009026615,-0.038564623938648804,0.0013604150656446037
"Conductors, bus and street railway","driver, conductor",1920,-0.045444563713415494,-0.013513375007850388,0.005327755475653877,-0.07893117965263187,-0.01497817537702361,0.0350599249232217,0.023038647284570966,-0.032585780392440415
"Buyers and shippers, farm products","buyer, shipper",1920,-0.040264183139147196,-0.011196213456732856,-0.034853501037742,-0.01816364467471155,-0.04607421078108058,0.008475203932457447,0.07550157961976686,-0.0532612099950489
Physics-Professors and instructors,"physicist, professor",1920,-0.10324361251001575,0.16250736054727474,0.06253167109976504,-0.03445019675072545,0.08908267428127865,0.14237590128555508,0.09962322199536204,-0.014167830146871781
"Apprentices, building trades (nec)","trader, tradeperson, apprentice, builder",1920,-0.06482393789903607,0.05440304465181345,-0.03634476771058,-0.03512743476023667,0.00723565965442628,0.018909836452538298,0.045372111992265575,-0.007396703828173025
"Floormen and floor managers, store","floorer, floorperson, manager, guard",1920,-0.004821116198017681,0.13114900912685584,0.0874305747693792,-0.07200028679521817,-0.04375516848314425,-0.012305898810557728,0.08003107202949802,0.023582947741173907
Operative and kindred workers (nec),"mechanician, operator, clerk",1920,-0.025946456353174902,0.10364517371022393,0.00866737726801025,-0.0928899068360242,0.006064930052107614,0.04783315154050829,0.07524620775782581,-0.04932879645392873
Craftsmen and kindred workers (nec),"artificer, artisan, crafter",1920,-0.027232467732519527,0.03294321486190216,-0.14074011083897686,-0.08589547703337808,-0.03095515432348559,-0.03648821848803188,0.03987121735027164,-0.040651250848991835
Laundry and dry cleaning operatives,"washer, operator, cleaner, operative",1920,0.05017142980799067,-0.03697541867585427,0.06283717180505802,-0.016050819634907527,0.020486080282940213,0.03595943886456843,0.026067126786022736,-0.04360684228228166
"Ticket, station, and express agents","doorkeeper, seller, agent, ticketer",1920,-0.03139055725465884,0.0888046284965891,-0.00751289920743015,-0.039103940902294305,-0.052300514335522595,-0.021477447894861817,0.06848551464568371,0.019831448902158492
"Heat treaters, annealers, temperers","annealer, temperer, heattreater",1920,,,,,,,,
"Boatmen, canalmen, and lock keepers","boatperson, canalperson, lockkeeper, beefeater",1920,,,,,,,,
"Apprentices, other specified trades","trader, apprentice",1920,-0.05454342742730511,0.032500036665679605,-0.06342283487358787,-0.05778768994656053,-0.019552897733635857,-0.0022979910384750696,-0.007371861636992327,-0.023974530978669237
"Farm laborers, unpaid family workers","laborer, farmer",1920,-0.03667070416683689,-0.037015977006745956,-0.0025963229300573435,-0.09777717923543508,0.16314553195418646,0.1745540825154392,0.08454335890420002,-0.028765513761226918
Machinists and toolmakers apprentice,"machinist, toolmaker, apprentice",1920,0.00442551279877304,0.011150578323639358,0.02194680350132827,-0.07434847598472483,-0.0268965947607821,-0.012051829639330052,0.02161883219123165,-0.06657149417440444
Plumbers and pipe fitters apprentice,"plumber, apprentice",1920,-0.0006371490886909956,0.017947319159184145,-0.047579606836302996,-0.11089693765445194,-0.03936249030888593,-0.01313229152910544,-0.05241657977669234,-0.04252790754098667
Chemistry-Professors and instructors,"chemist, professor",1920,-0.09066128733183824,0.15522374338604858,0.06349817635288098,-0.07490241793948339,0.029778719707798766,0.09031008781106123,0.10278428498765152,0.0003927537197618326
Economics-Professors and instructors,"economist, professor",1920,-0.09004347958001163,0.13849228681887735,0.08842749890768001,-0.04810506731306921,0.05857499743407804,0.10965900918082602,0.15621305523610335,0.012248097060263922
Piano and organ tuners and repairmen,"tuner, repairer, technian",1920,0.049635833353287154,-0.06357091160758169,0.04362872608469283,-0.043505595169192945,-0.05671136507763592,-0.05861077942431289,0.030119175377438696,0.03943524457983599
"Farm service laborers, self-employed","laborer, farmer",1920,-0.03667070416683689,-0.037015977006745956,-0.0025963229300573435,-0.09777717923543508,0.16314553195418646,0.1745540825154392,0.08454335890420002,-0.028765513761226918
Clerical and kindred workers (n.e.c.),clerk,1920,-0.047671491097452695,0.14451393208318714,0.019613252639127048,-0.07530087476977464,-0.007488598034830006,0.08638091066804324,0.11720236067387389,0.02679817845294316
"Barbers, beauticians, and manicurists","barber, beautician, manicurist",1920,0.04789259352999353,-0.0002390440828621207,0.061619778335313756,-0.10639148299689934,-0.008982537630630595,0.0024903475432059815,0.016308137749913933,-0.06050712182774729
Personnel and labor relations workers,"hr, liason, coordinator",1920,-0.003029314743387971,-0.06833918094807165,0.10863087846489573,-0.03392071603933016,-0.045984488125050155,-0.03721627594789162,0.04180765027598224,-0.021472787461605716
"Pressmen and plate printers, printing",pressperson,1920,,,,,,,,
"Lumbermen, raftsmen, and woodchoppers","lumberjack, cutter, logger, woodchopper",1920,-0.013105627086597795,-0.02284928203563954,0.07140601628902109,-0.027146801654360835,0.05223081297453009,0.016224973904671865,0.054084817682690245,0.004545197579841981
Psychology-Professors and instructors,"psychologist, professor",1920,-0.058086168435088,0.15735912778484792,0.11279546904790105,-0.04547148686003052,0.06989525094256621,0.1325698097205698,0.09729932892753805,-0.03939784018839103
Statistics-Professors and instructors,"professor, statistician",1920,-0.04181322428935083,0.15075887541492866,0.07722639323360822,-0.07621847654990915,0.04465056740605877,0.09325770032879886,0.07509552180584318,-0.006103266790913692
"Painters, construction and maintenance","painter, maintainer",1920,0.01687955989780851,0.05883802543422286,-0.028140761512630584,0.01835250613183062,0.05143365429512198,0.0332449838861945,0.04680167929635409,-0.0503580199757717
"Filers, grinders, and polishers, metal","filer, grinder, polisher",1920,-0.048012845114837915,-0.016461379017311248,-0.04998674789807111,-0.01081183768881107,-0.018780382439970895,0.014395493579083892,0.043098070636133023,0.04750152887160392
"Managers and superintendants, building","superintendant, manager",1920,0.029689425206163276,0.21202691066668725,0.06007751547906984,4.3256505782367574e-05,-0.0916562171967844,0.06386970882851874,0.11843367160162689,0.037479030678791415
Office machine-mechanics and repairmen,"mechanics, mechanician, repairer",1920,0.049195879516401426,-0.01694630336862228,0.002285901889845491,-0.09834249471999051,0.002503679026497401,0.015423520543831809,0.04671777059219368,-0.04234196342802865
"Officials, lodge, society, union, etc.","official, officer",1920,-0.056063769158327656,0.09072498391215478,-0.023703842549097326,-0.05812895298992729,-0.044698309321019467,0.010683540944662472,0.14863606773060317,-0.008485057717163546
Mathematics-Professors and instructors,"professor, mathematician",1920,-0.08041401080571958,0.19048898902976003,0.0805586138644868,-0.008015024428963081,0.0987448477956995,0.1520541013968155,0.13971006221820687,-0.03382301959977996
"Metallurgical, metallurgists-Engineers","engineer, metallurgist, metallurgist",1920,-0.10495471985557069,0.11825538072424059,-0.04353629085888536,-0.12390353025030458,-0.03097155485884581,0.005338280722904176,0.06848349088675092,-0.05917453218717974
"Chainmen, rodmen, and axmen, surveying","leveler, measurer, surveyor",1920,-0.018547331486576238,0.09678080801829732,0.06132685904525081,-0.041421526650557434,0.0669924031276347,0.07904316368336563,0.13680107182618526,0.02225690416897712
Engineering-Professors and instructors,"professor, engineer",1920,-0.10362008053996521,0.18042553905645625,0.09104561247862793,-0.06218820488388095,0.0342660022899551,0.12866212338408742,0.13905059771071424,-0.007728960943676071
"Apprentices, metalworking trades (nec)","trader, metalworker, apprentice",1920,-0.05454342742730511,0.032500036665679605,-0.06342283487358787,-0.05778768994656053,-0.019552897733635857,-0.0022979910384750696,-0.007371861636992327,-0.023974530978669237
"Stenographers, typists, and secretaries","secretary, stenographer, typist",1920,0.04986921558356703,0.05735151442109557,0.01648820445567861,-0.029578850156793846,-0.009241993678878091,0.03991186580216479,0.01968932442159575,-0.011797699397673138
"Tool makers, and die makers and setters","setter, toolmaker",1920,-0.025370143352052732,0.007010297233686359,0.012817719419629064,-0.0780855142228318,-0.0031357577659284295,-0.03929424463093315,0.0522295997122323,-0.004919393345808945
Helping at home/helps parents/housework,"housekeeper, houseworker",1920,0.1661031565976435,0.022565654084261078,-0.06169868760813248,-0.11247262160846272,-0.03485374501101618,0.032203942113832984,-0.04715335723828931,-0.005598267785052697
"Social and welfare workers, except group","caseworker, almoner, welfare",1920,0.05131149735796901,0.06774810548287785,0.05084337250306865,-0.007551018968972048,0.12021551140733175,0.13315770631370388,0.09977502008917961,-0.031755438945732795
"Shoemakers and repairers, except factory","shoemaker, repairer",1920,-0.004780959354684967,-0.04430815637877113,-0.04693400227603785,-0.04919856387961016,-0.07031885954823973,-0.02847784583212126,0.005770386725497501,0.08627380963531092
"Gardeners, except farm and groundskeepers",gardener,1920,0.05166047118510139,0.05883528056592124,-0.0386461849777852,-0.07362134566776213,0.11584170154276754,0.12866899667494686,0.02933985313532802,-0.004524888630715158
"Brickmasons, stonemasons, and tile setters","brickmason, stonemason",1920,0.00785152072404893,0.053680603674088896,0.02966724529372884,-0.037997840645753296,0.018142900386667472,0.021688783514627434,-0.008713724080437673,0.10551350646607514
Opticians and lens grinders and polishers,opticians,1920,-0.0019196752832745176,0.11577867246610919,0.1106171044994661,-0.019027592755619487,0.022488635225200695,0.0380643879029474,0.06838964818945117,-0.018165272722165518
"Managers, officials, and proprietors (nec)","manager, official, proprietor",1920,-0.05649507238636806,0.12091268376746254,0.011982732047526527,0.004052787563501095,-0.03578941842766753,0.07978741331371714,0.14766026322382378,0.026513166625220703
Keeps house/housekeeping at home/housewife,housekeeper,1920,0.1661031565976435,0.022565654084261078,-0.06169868760813248,-0.11247262160846272,-0.03485374501101618,0.032203942113832984,-0.04715335723828931,-0.005598267785052697
"Attendants, hospital and other institution","attendant, nurse",1920,0.11456258234511718,0.051609357802346725,0.05297840608766277,-0.12839509092892087,0.013025739844560312,0.015962789570981583,-0.07907660303128483,-0.052191284408137056
"Attendants, physicians and dentists office","attendant, nurse",1920,0.11456258234511718,0.051609357802346725,0.05297840608766277,-0.12839509092892087,0.013025739844560312,0.015962789570981583,-0.07907660303128483,-0.052191284408137056
Express messengers and railway mail clerks,"messenger, mailer, clerk, courier",1920,-0.03264617430116561,0.05909531238073882,0.018182231156450835,-0.07952065362700253,0.02200460337262519,0.05893382367194591,0.05599105346519601,0.01001943247051746
"Motormen, mine, factory, logging camp, etc","autoist, automobilist, manipulator, operator",1920,-0.027777857277086492,0.023657380130590277,-0.0628996151210749,-0.045855008961925924,-0.04357846249281893,0.0021023153317623103,0.07147396775903969,-0.01982448149420253
Medical Sciences-Professors and instructors,"professor, immunologist, physician",1920,-0.04230883211081034,0.20715863149786218,0.14159794031626344,-0.06730520150532127,0.08277214703981783,0.1554777628968098,0.09808001961078494,-0.034376289645067046
"Dressmakers and seamstresses, except factory","dressmaker, seamstress",1920,0.14032572575698715,0.04082401848715296,-0.04892546903415712,-0.10600291219614207,-0.009387346899325966,0.03897807148638122,-0.02298503908132939,-0.010553623134190084
Radio and television-mechanics and repairmen,"mechanic, mechnician, repairer",1920,0.019099758881621954,-0.07743206207997315,-0.015064621518302946,-0.04922510839563016,0.009600698396378858,0.027190730787699152,0.049317039587927713,-0.010635416117410715
