"Occupation, 1950 basis",Single words,year,gender,prestige,education,income,moral
"Cooks, except private household","cook, chef",1900,-0.028321403262655673,0.06856334258183273,0.036417331245599344,-0.11041138656861138,-0.048730388910340684
"Laundressses, private household","housekeeper, washer",1900,0.2828621104897392,-0.054768439441972364,0.037440829599917166,-0.16263879629124284,0.04915628433133328
"Housekeepers, private household",housekeeper,1900,0.2828621104897392,-0.054768439441972364,0.037440829599917166,-0.16263879629124284,0.04915628433133328
Advertising agents and salesmen,"salesperson, sales, advertiser",1900,-0.11422488790839859,0.02691759686514865,-0.021998987434851416,0.04833152531750865,-0.0530723010988772
"Oilers and greaser, except auto","oiler, greaser",1900,-0.10996508205518563,-0.09201439963375665,-0.06590705949930943,-0.19557171940938547,-0.1702703158127244
Funeral directors and embalmers,embalmer,1900,,,,,
Stone cutters and stone carvers,"carver, cutter, mason",1900,-0.09837998348155158,0.09823010991877619,0.03217351479465271,-0.049600193569939784,-0.05426346043305569
Airplane-mechanics and repairmen,"mechanician, repairer",1900,,,,,
Sports instructors and officials,"athlete, official, instructor",1900,-0.061480536962701726,0.14327640691692314,-0.021835197426206234,0.021637222859399268,0.06832473583165227
Photoengravers and lithographers,"photoengraver, lithographer",1900,,,,,
"Ushers, recreation and amusement","usher, guide, commissionaire, attendant",1900,0.008868581875779694,0.05737152458434663,-0.013509251935277458,5.65786610744988e-05,-0.0010318852985085614
"Millers, grain, flour, feed, etc.",miller,1900,-0.17786894765417974,0.08132781655059165,-0.019585637524953493,-0.1347372501401807,-0.06983580908380267
"Engravers, except photoengravers","engraver, etcher",1900,,,,,
"Apprentices, trade not specified","apprentice, tradeperson, trader",1900,-0.10234350976779621,0.03419555033899999,-0.0184895812799298,-0.13776390117801257,-0.01121778312255825
"Guards, watchmen, and doorkeepers","guard, doorkeeper",1900,-0.05128817373127423,0.09222437330704367,0.10963587035362476,-0.10926969786651602,0.01671045110638486
Imputed keeping house (1850-1900),housekeeper,1900,0.2828621104897392,-0.054768439441972364,0.037440829599917166,-0.16263879629124284,0.04915628433133328
"Cranemen, derrickmen, and hoistmen","craneperson, derrickperson, hoister",1900,,,,,
"Inspectors, public administration","administrator, inspector",1900,-0.20530823477639196,0.21271498132552757,-0.0035837419091869736,-0.023568703487241428,0.007468714610045234
"Dispatchers and starters, vehicle","dispatcher, starter",1900,-0.025045768691644557,-0.1163468171882709,-0.021441629482531248,-0.13504748127153918,-0.13298306422661232
"Mechanics, except auto apprentice","mechanics, mechanician",1900,-0.05316459685262147,0.04685013832779052,-0.060270929912534604,-0.021017753448929238,0.1394211826143006
Bricklayers and masons apprentice,"bricklayer, mason, apprentice",1900,-0.11152152754212225,0.10586381703877051,-0.01703296556838836,-0.11919534243997426,-0.025419082534550608
Automobile-mechanics and repairmen,"mechanic, mechanician, repairer",1900,-0.1648152396198024,0.03126349696979044,-0.04024542462208294,-0.15195347266214704,0.057801320501303544
Purchasing agents and buyers (nec),"buyer, agent",1900,-0.10061472936781073,0.026903281889823903,-0.04366747510727291,-0.08096690682593209,-0.11090832998326153
"Attendants and assistants, library","attendant, assistant",1900,-0.025637801086060993,0.11278015911415916,0.02146665927445135,0.003310638608296978,-0.029467867302124758
"Furnacemen, smeltermen and pourers","furnaceperson, smelterperson, pourer",1900,,,,,
Boarding and lodging house keepers,"housekeeper, porter",1900,0.09233853534615466,0.016267925169564865,0.009965991980499798,-0.10700416468387798,0.025125413124375634
"Conductors, bus and street railway","driver, conductor",1900,-0.09720711114891445,0.06187520540006797,-0.009545297016745204,-0.055822960656917664,-0.004317142080953119
"Buyers and shippers, farm products","buyer, shipper, agent",1900,-0.0868404895383315,-0.015345552397653056,-0.06369252112223708,-0.07358538917113268,-0.0987904910516898
Physics-Professors and instructors,"physicist, professor",1900,-0.13483997088694055,0.12552346317096763,-0.019970956193183672,-0.05137016652831336,0.08072921221186294
"Apprentices, building trades (nec)","trader, tradeperson, apprentice, builder",1900,-0.14764705242076961,0.047570318326178494,-0.0405989373925723,-0.1292680255391714,-0.010932105320785932
"Floormen and floor managers, store","floorer, floorperson, manager, guard",1900,-0.10694257032264738,0.09543420235719308,0.05155361613190981,-0.06714988709811963,-0.04070463297293746
Operative and kindred workers (nec),"mechanician, operator, clerk",1900,-0.16098145974840145,0.021215389323826103,0.04603111692330331,-0.001427739470101077,-0.054662647729013025
Craftsmen and kindred workers (nec),"artificer, artisan, clerk",1900,-0.10700847706825628,0.024237903144020502,-0.06795887518907842,-0.06797008668072968,0.011909661454399069
Laundry and dry cleaning operatives,"washer, operator, cleaner, operative",1900,-0.0489785998815836,-0.05611221651289928,-0.01470168037014629,-0.0008157089349095972,-0.018391827304201195
"Ticket, station, and express agents","doorkeeper, seller, agent",1900,-0.0765096216982993,-0.004652289510480371,-0.061864246563581846,-0.044693832928611815,-0.1164365054503862
"Heat treaters, annealers, temperers","annealer, temperer, heattreater",1900,,,,,
"Boatmen, canalmen, and lock keepers","boatperson, canalperson, lockkeeper, beefeater",1900,,,,,
"Apprentices, other specified trades","trader, apprentice",1900,-0.10234350976779621,0.03419555033899999,-0.0184895812799298,-0.13776390117801257,-0.01121778312255825
"Farm laborers, unpaid family workers","laborer, farmer",1900,-0.13365720555673835,-0.09923762205288061,-0.10423504438348424,-0.17545721796467095,0.04168376732779693
Machinists and toolmakers apprentice,"machinist, toolmaker, appentice",1900,-0.24824299445396236,0.1659931794812721,0.006893260765155382,0.029308370956962884,-0.035412956227721996
Plumbers and pipe fitters apprentice,"plumber, apprentice",1900,-0.14697395955402887,0.08394646062046493,0.04461078064269629,-0.1462876697684421,-0.03385871443683024
Chemistry-Professors and instructors,"chemist, professor",1900,-0.10080908796687996,0.07814272210279906,-0.005779515291875498,-0.031194644636834877,0.03905850528089008
Economics-Professors and instructors,"economist, professor",1900,-0.14701138820462395,0.11295636452293267,-0.058760189313317335,-0.03618844923912315,0.06388977205892882
Piano and organ tuners and repairmen,"tuner, repairer, technian",1900,,,,,
"Farm service laborers, self-employed","laborer, farmer",1900,-0.13365720555673835,-0.09923762205288061,-0.10423504438348424,-0.17545721796467095,0.04168376732779693
Clerical and kindred workers (n.e.c.),clerk,1900,-0.17367139059366538,0.01871821969113744,0.03374082811285997,-0.04767542401616341,-0.04742259101946536
"Barbers, beauticians, and manicurists","barber, beautician, and manicurist",1900,-0.08508919078871655,0.08726875806737355,0.02996103055700381,-0.07789646670616976,-0.08946290163256393
Personnel and labor relations workers,"hr, liason, coordinator",1900,-0.02352767125490678,-0.014390641715319646,-0.11421514587680323,-0.010689100273622798,-0.07067445054969518
"Pressmen and plate printers, printing","printer, pressperson",1900,-0.23043121259766006,0.05083718827384691,-0.0016840337280649015,-0.1648315018922403,0.006933213381463758
"Lumbermen, raftsmen, and woodchoppers","lumberjack, cutter, logger, woodchopper",1900,-0.07106608828535765,-0.01610193996413108,0.10451694601427101,-0.04196413198419212,-0.10482906403820508
Psychology-Professors and instructors,"phychologist, professor",1900,-0.1328294251846192,0.0668511946393226,0.01701549951383053,-0.06717534601806106,0.08766440024381247
Statistics-Professors and instructors,"professor, statistician",1900,-0.1328294251846192,0.0668511946393226,0.01701549951383053,-0.06717534601806106,0.08766440024381247
"Painters, construction and maintenance","painter, constructor, maintainer",1900,0.024552483567284664,0.02797021262733361,-0.035190553966962905,0.08436013720731705,0.1120771989585001
"Filers, grinders, and polishers, metal","filer, grinder, polisher",1900,,,,,
"Managers and superintendants, building","superintendant, manager, doorman",1900,-0.16259696691402054,0.09864403140734247,-0.006528638089805135,-0.025030076329723233,-0.09811971705225978
Office machine-mechanics and repairmen,"mechanics, mechanician, repairer",1900,-0.05316459685262147,0.04685013832779052,-0.060270929912534604,-0.021017753448929238,0.1394211826143006
"Officials, lodge, society, union, etc.","official, officer",1900,-0.0493605977912485,0.16003736402499147,-0.05757361611157709,-0.015918618639473775,-0.035473249856093965
Mathematics-Professors and instructors,"professor, mathematician",1900,-0.09929744463669639,0.13644464873945264,-0.041839932957641934,0.006950752269755035,0.14262443763293098
"Metallurgical, metallurgists-Engineers","engineer, metallurgist, metallurgist",1900,-0.22489519843923467,0.1534202934055291,-0.020691425110133214,-0.048815479488298286,-0.03204065628107142
"Chainmen, rodmen, and axmen, surveying","leveler, measurer, surveyor",1900,-0.28760481397740156,0.19905092690700954,0.14859836866680787,0.07665063504020132,0.07324274946979492
Engineering-Professors and instructors,"professor, engineer",1900,-0.17886231181192694,0.11013574402242585,-0.0018379627981513422,-0.057995412753179675,0.02781187198137053
"Apprentices, metalworking trades (nec)","trader, metalworker, apprentice",1900,-0.10234350976779621,0.03419555033899999,-0.0184895812799298,-0.13776390117801257,-0.01121778312255825
"Stenographers, typists, and secretaries","secretary, stenographer, typist",1900,-0.11559720306632892,0.16238131284918778,0.0636990245809669,-0.020633270586549186,-0.010416646681096632
"Tool makers, and die makers and setters","setter, toolmaker",1900,,,,,
Helping at home/helps parents/housework,"housekeeper, houseworker",1900,0.2828621104897392,-0.054768439441972364,0.037440829599917166,-0.16263879629124284,0.04915628433133328
"Social and welfare workers, except group","caseworker, almoner, welfare",1900,0.0008133944624615537,-0.01954318057112024,-0.128487253573782,-0.0554106652976481,0.13508651486910855
"Shoemakers and repairers, except factory","shoemaker, repairer",1900,-0.13093519971365206,0.08037785970380305,0.06113765006765609,-0.15402713536179996,-0.026203042598085396
"Gardeners, except farm and groundskeepers",gardener,1900,0.07866236647788387,-0.0003791423021820457,0.047510298849902204,-0.007795085237192209,0.09470604017330102
"Brickmasons, stonemasons, and tile setters","brickmason, setter, stonemason",1900,,,,,
Opticians and lens grinders and polishers,opticians,1900,,,,,
