"occ1950","year","count","percent_f","race_0","race_1","race_2","race_3","race_4","race_5","presgl","prent90","earnscore","eduscore","npboss","mean_wage","mean_wage_men","mean_wage_women","mean_edu","mean_lmexp","mean_hours","estimate","total","proportion","proportion_lag","change_prop","GED_mean","intelligence","verbal","numerical","spatial","form","clerical","motor","finger","manual","eye_hand_foot","color","routine_cog","person_int"
0,1900,9987.05000000002,0.0490965800711921,0.990157480314961,0.00196850393700787,0,0,0.0078740157480315,0,56.7,NA,92.1,59.3,94.3,NA,NA,NA,NA,NA,NA,NA,18549262.5399995,0.000538406849246109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1910,27383,0.0549611072563269,0.996376811594203,0,0,0,0.0036231884057971,0,56.7,NA,92.1,59.3,94.3,NA,NA,NA,NA,NA,NA,NA,24831584,0.00110274882182305,0.000538406849246109,1.04817012147439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1920,97495.2100000001,0.082261887532731,0.997918834547347,0,0,0.00104058272632674,0.00104058272632674,0,56.7,NA,92.1,59.3,94.3,NA,NA,NA,NA,NA,NA,NA,29028774.82,0.00335857130053,0.00110274882182305,2.04563580941095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1930,164262.19,0.0746507154202678,0.991517088763216,0.00159822965330711,0.000122940742562085,0.000368822227686255,0.00639291861322842,0,56.7,NA,92.1,59.3,94.3,NA,NA,NA,NA,NA,NA,NA,34851407.1600008,0.0047132154304669,0.00335857130053,0.403339399024555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1950,110013,0.178624344395662,0.986607142857143,0.00446428571428571,0,0,0.00892857142857143,0,56.7,65.4,92.1,59.3,94.3,13.2278128830395,13.7670500906699,10.7776585848226,13.4778435275831,20.5948297019443,41.511910700336,0.0401156187545806,13550471,0.00811875838116623,0.0047132154304669,0.722551939528464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1960,378520,0.179224347458523,0.970411074712036,0.00861249075346085,0.000422698932685195,0.00692169502272007,0.0129979921800697,0.000634048399027792,56.7,65.4,88.6,66.9,92.6,18.5335927054714,19.3855060393412,14.2494026274689,14.0076614181549,20.9035189686146,41.726649032898,0.137117145422945,47714760,0.00793297503749364,0.00811875838116623,-0.0228832211713029,4.53571428571429,1.8,1.8,2.34210526315789,3.48214285714286,3.41372180451128,2.55357142857143,3.8,3.8,3.8,5,4.68214285714286,0.2,0.4
0,1970,1107400,0.26855698031425,0.943922701824092,0.0221238938053097,0.00126422250316056,0.0139064475347661,0.0183312262958281,0.000451508036843056,56.7,65.4,83.9,69.7,87.7,23.113758733853,25.2464097887105,16.7694878612792,14.1831316597435,21.3603937150081,41.7877086931491,0.348709545874005,120761800,0.00917011836524464,0.00793297503749364,0.155949479470676,4.80575704574585,1.67211413383484,1.67211413383484,1.63289785385132,3.27880167961121,3.19730854034424,2.49247455596924,3.63940072059631,3.63940072059631,3.63940072059631,5,4.97581911087036,0.774192631244659,0.613934218883514
0,1980,778400,0.391443987667009,0.868191161356629,0.0575282631038027,0.00321171634121274,0.0387204522096608,0.0312692702980473,0.00107913669064748,56.7,65.4,74.3,81.6,83.6,21.0172870763719,24.213973372055,16.0473041400173,15.0151593011305,17.6669578622816,40.493627954779,0.679478796963711,76119360,0.010226044990394,0.00917011836524464,0.11514863637436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1990,1334960,0.540495595373644,0.836805277568732,0.0599010455862809,0.0037147935247306,0.0577714441259827,0.0414071381679023,0.000400301026371832,56.7,65.4,73.3,90.2,82.6,21.3142600777549,26.013377377142,17.3200168858973,15.0643828279499,16.9224692125607,41.626127374603,1.81230451846568,96751464,0.0137978273899814,0.010226044990394,0.349282875534243,4.375,2.125,2.125,2.125,3.625,3.625,2.375,3.875,3.875,4,5,4.875,0.375,0.75
0,2000,1634271,0.591261791954945,0.771918311633767,0.0823183536329273,0.00526301973960521,0.0765697186056279,0.0518952120957581,0.0120353842923142,56.7,65.4,74.6,88.9,81.3,24.0641366035337,29.4059683086001,20.3713380014321,15.2554432526796,19.5524925180707,41.7437022378785,2.51944792980768,112636996,0.0145091848862873,0.0137978273899814,0.0515557613673571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,2010,1923286,0.617961655208846,0.754426140203981,0.0717665217347443,0.00419663663784842,0.0986915774713247,0.0602459471183431,0.0106731768337587,56.7,65.4,79.2,92.2,90.2,25.2144816576978,30.9056662763793,21.6960582518198,15.517385089893,21.2662087177882,41.6247619958758,3.88656178048458,120575422,0.0159508958633377,0.0145091848862873,0.0993654011820484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1900,9960.31000000004,0.355054210160124,0.96646942800789,0.0236686390532544,0,0,0.00986193293885602,0,55,NA,81,52.6,86.4,NA,NA,NA,NA,NA,NA,NA,18549262.5399995,0.000536965282502293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1910,19658,0.398209380404924,0.950738916256158,0.0295566502463054,0,0.00985221674876847,0.00985221674876847,0,55,NA,81,52.6,86.4,NA,NA,NA,NA,NA,NA,NA,24831584,0.000791653081817092,0.000536965282502293,0.474309620405881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1920,18468.3,0.36509099375687,0.950276243093923,0.0331491712707182,0,0,0.0165745856353591,0,55,NA,81,52.6,86.4,NA,NA,NA,NA,NA,NA,NA,29028774.82,0.000636206664405136,0.000791653081817092,-0.196356738806799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1930,23007.0399999998,0.358678474067072,0.922874671340929,0.0525854513584575,0.000876424189307625,0.0035056967572305,0.0201577563540754,0,55,NA,81,52.6,86.4,NA,NA,NA,NA,NA,NA,NA,34851407.1600008,0.000660146659053846,0.000636206664405136,0.0376292736120488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1940,13466,0.324001188177633,0.911764705882353,0.0514705882352941,0,0.0147058823529412,0.0220588235294118,0,55,NA,81,52.6,86.4,43.6927401689511,34.0621604943159,66.5942586352334,11.5089113322442,22.0295559186098,32.5325636471285,0.424435553398697,29474974,0.000456862150243118,0.000660146659053846,-0.307938404326828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1950,5594,0.319628173042546,0.970588235294118,0,0,0,0.0294117647058824,0,55,57.6,81,52.6,86.4,31.5636415657534,21.3988049545988,50.4027226047879,12.0182338219521,22.1036825169825,36.457028719499,0.317678049459029,13550471,0.000412826978486578,0.000456862150243118,-0.096386123764262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1960,11620,0.397590361445783,0.93631669535284,0.0189328743545611,0.00172117039586919,0.00688468158347676,0.036144578313253,0,55,57.6,73.8,56.8,82,61.9746327266921,58.867883052543,69.4797021642433,13.4836488812392,19.9277108433735,33.7335526315789,0.104012780786425,47714760,0.000243530513409268,0.000412826978486578,-0.41009060429614,4.4,1.96666666666667,2.16666666666667,3.56666666666667,3.83333333333333,3.83333333333333,3.4,3.73333333333333,3.63333333333333,3.63333333333333,4.4,4.16666666666667,0,0.8
1,1970,21600,0.490740740740741,0.888888888888889,0.0416666666666667,0,0.00462962962962963,0.0555555555555556,0.00925925925925926,55,57.6,48.2,67.4,74.2,54.6159284892439,42.8268661843805,71.1767541079807,13.7731481481481,19.0694444444444,33.7623762376238,1.33046158916956,120761800,0.000178864508478675,0.000243530513409268,-0.265535534029439,4.11752796173096,1.95228087902069,2.09926319122314,4.01316738128662,3.15886950492859,3.19304537773132,3.6171019077301,4,3.95036840438843,3.95036840438843,4.03646421432495,4.61390924453735,0,1
1,2000,27546,0.426232483845204,0.794285714285714,0.086530612244898,0.00244897959183673,0.0310204081632653,0.0587755102040816,0.0269387755102041,55,57.6,26.3,79.5,54.3,56.6747841813231,56.2949786224969,57.1860546742324,14.6318703260001,19.2025157917665,35.5844405721339,-1.08393243855995,112636996,0.000244555527741525,0.000178864508478675,0.367266931945206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2010,30875,0.4342995951417,0.754957507082153,0.106940509915014,0.00637393767705382,0.0262039660056657,0.0729461756373938,0.0325779036827195,55,57.6,25.2,74.7,49.5,43.591366327692,43.8434330469216,43.263034810199,14.4631740890688,20.3243562753036,33.3452955465587,4.05281679528969,120575422,0.000256063793830222,0.000244555527741525,0.0470578857692414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1900,39.58,0,1,0,0,0,0,0,70.1,NA,100,62.8,96.4,NA,NA,NA,NA,NA,NA,NA,18549262.5399995,2.13377755124496e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1920,620.01,0,1,0,0,0,0,0,70.1,NA,100,62.8,96.4,NA,NA,NA,NA,NA,NA,NA,29028774.82,2.13584625546384e-05,2.13377755124496e-06,9.00969503225711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1930,3312.3,0.0184101681610965,0.98780487804878,0,0,0,0.0121951219512195,0,70.1,NA,100,62.8,96.4,NA,NA,NA,NA,NA,NA,NA,34851407.1600008,9.5040638812471e-05,2.13584625546384e-05,3.44978839508423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1940,5478,0.0365096750638919,1,0,0,0,0,0,70.1,NA,100,62.8,96.4,18.5375349981413,19.0091292892437,6.32795880149813,13.4990872581234,13.6349032493611,40.9669021941242,0.000784788090368858,29474974,0.000185852581244007,9.5040638812471e-05,0.955506439836977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1950,5506,0,1,0,0,0,0,0,70.1,61,100,62.8,96.4,24.9489347005086,24.9489347005086,NA,12.9324373410825,16.274246276789,40.3744176625481,0.0718785963419828,13550471,0.000406332739282642,0.000185852581244007,1.18631743806218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1960,25600,0.0015625,0.9796875,0.0015625,0.00078125,0.0015625,0.015625,0.00078125,70.1,61,100,54.5,94.8,47.8513703136872,47.9181255352847,9.2334746195271,13.33359375,18.00703125,37.495254529767,0.527349141251072,47714760,0.000536521613018697,0.000406332739282642,0.320399665470955,4.53703703703704,2.22222222222222,2.55555555555556,2.55555555555556,2.5,2.66666666666667,3.22222222222222,3.22222222222222,3.22222222222222,3.11111111111111,3.61111111111111,4.16666666666667,0.555555555555555,0.333333333333333
2,1970,96000,0.0125,0.985416666666667,0.00104166666666667,0.00104166666666667,0.00104166666666667,0.0104166666666667,0.00104166666666667,70.1,61,99.9,62.8,93.3,67.7199575772439,67.5512066061294,80.7904873399364,13.7510416666667,19.1385416666667,36.4038238702202,0.775476193787455,120761800,0.000794953371016331,0.000536521613018697,0.481680051142,4.9140625,2,2.02261400222778,2.01989555358887,2.01746845245361,2.03736400604248,2.97986555099487,2.03760290145874,3.02013444900513,3,2.86214399337769,4,0.200500145554543,0.0174684822559357
2,1980,71620,0.0117285674392628,0.962859536442335,0.00753979335381178,0.00307176766266406,0.00726054174811505,0.0175928511588942,0.0016755096341804,70.1,61,100,77.8,92.7,57.5853329639049,57.8091534161272,38.8110602691634,14.6442334543424,20.080145210835,38.6227310807037,0.967661436730282,76119360,0.00094089072740496,0.000794953371016331,0.183579769215961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1990,107463,0.0352679526906935,0.956664098613251,0.0138674884437596,0.00327426810477658,0.00905238828967642,0.0169491525423729,0.000192604006163328,70.1,61,99.4,89.6,91.9,49.1922381699905,50.0300887033982,26.2733784470404,14.7862892344342,20.5116644798675,42.7694369224756,2.46808303767333,96751464,0.00111071187511953,0.00094089072740496,0.180489766524697,4.33333333333333,2,2.5,2.16666666666667,2.16666666666667,2.5,2.83333333333333,2.33333333333333,3.33333333333333,3,2.66666666666667,3.83333333333333,0.833333333333333,0.333333333333333
2,2000,126533,0.0389226525886528,0.932132030986864,0.0151566183900303,0.00370495116200741,0.0107780397440216,0.0271135062310542,0.0111148534860222,70.1,61,99.5,90.1,92.7,53.8112624699582,54.4316941170234,38.4915768382203,15.2275177226494,21.521575399303,43.412358831293,6.85703006064025,112636996,0.00112336980293757,0.00111071187511953,0.0113962298428436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2010,129947,0.0463727519681101,0.916751564546645,0.0167370106243633,0.0049483335758987,0.0138262261679523,0.0359481880366759,0.0117886770484646,70.1,61,99.6,91.6,92.4,44.9239908968759,45.2304043838401,38.6227851686829,15.3227431183482,23.3084141996352,43.7773015152331,5.01178176583982,120575422,0.00107772378354189,0.00112336980293757,-0.0406331194556938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1900,8166.76000000002,0.00973213367357432,0.995180722891566,0,0,0,0.00481927710843374,0,70.5,NA,99.9,75.9,97.6,NA,NA,NA,NA,NA,NA,NA,18549262.5399995,0.000440274106983459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1910,12334,0.0408626560726447,0.992,0.008,0,0,0,0,70.5,NA,99.9,75.9,97.6,NA,NA,NA,NA,NA,NA,NA,24831584,0.000496706130386205,0.000440274106983459,0.128174749565425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1920,13822.27,0.00748719276934975,1,0,0,0,0,0,70.5,NA,99.9,75.9,97.6,NA,NA,NA,NA,NA,NA,NA,29028774.82,0.000476157539741458,0.000496706130386205,-0.0413697141784205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1930,19719.1499999999,0.0184044444106364,0.987692307692308,0.00307692307692308,0,0.00205128205128205,0.00717948717948718,0,70.5,NA,99.9,75.9,97.6,NA,NA,NA,NA,NA,NA,NA,34851407.1600008,0.000565806422376878,0.000476157539741458,0.188275675912002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1940,10864,0.0184094256259205,0.981651376146789,0.0091743119266055,0,0.0091743119266055,0,0,70.5,NA,99.9,75.9,97.6,14.4462937324791,14.6192757817817,6.17429213483146,13.9500184094256,22.0924153166421,43.0241704219582,0.0312101522477496,29474974,0.000368583870506552,0.000565806422376878,-0.34856895233147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1950,5450,0.0201834862385321,1,0,0,0,0,0,70.5,73.2,99.9,75.9,97.6,15.2143828414857,15.3434478438384,8.94886363636364,14.2423853211009,26.1095412844037,43.0292660550459,0.0642137247898227,13550471,0.00040220004160741,0.000368583870506552,0.0912035870008581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1960,18040,0.0310421286031042,0.944567627494457,0.0133037694013304,0.00110864745011086,0.0188470066518847,0.0199556541019956,0.00221729490022173,70.5,73.2,99.3,84.2,98.6,23.7557292747899,23.8517063637367,20.2254415683134,15.7427937915743,18.1330376940133,42.7761795166858,0.111062582285717,47714760,0.000378080074174113,0.00040220004160741,-0.0599700769221711,5.25,1.5,2.25,1.75,1.5,2.25,3.5,2.75,2.75,3,5,4,1,0
3,1970,75400,0.0331564986737401,0.915119363395225,0.019893899204244,0,0.0344827586206897,0.0291777188328912,0.0013262599469496,70.5,73.2,99,84.6,98.1,30.7967452739283,30.8528638349207,28.915437324469,15.9655172413793,18.3580901856764,42.7144827586207,0.323676395039558,120761800,0.000624369626819077,0.000378080074174113,0.651421668235134,5.2325758934021,1.32889604568481,2.32889604568481,1.32889604568481,1.32889604568481,1.32889604568481,2.67110395431519,3.34220790863037,2.67110395431519,2.67110395431519,5,3.32889604568481,0.328896105289459,0.671103894710541
3,1980,74920,0.0907634810464495,0.891350774159103,0.0232247730912974,0.00240256273358249,0.0421783235451148,0.0397757608115323,0.00106780565936999,70.5,73.2,92.3,89.2,96,24.2853588240672,24.9828322895657,17.3085727765365,16.5726107848372,15.5520555258943,42.2103577148959,0.444227463794822,76119360,0.000984243693063105,0.000624369626819077,0.576379841020531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1990,119770,0.15484678968022,0.8697471348008,0.0272876114244133,0.00236492632344915,0.0556667273058032,0.0445697653265417,0.000363834818992178,70.5,73.2,93.8,95.1,94.4,25.4182555082484,26.7050104881219,18.3951515460617,15.9795649995825,16.8390289721967,44.2020706353845,1.21347478341492,96751464,0.00123791408469023,0.000984243693063105,0.2577312848586,5,1.5,2.5,1.5,1.5,1.5,2.5,3,2.5,3.5,5,3.5,1,0
3,2000,157231,0.203802049214213,0.829315870140727,0.0288421345966281,0.00250801170405462,0.068970321861502,0.0555942594398774,0.0147694022572105,70.5,73.2,90.7,95.7,93.8,28.5942159348368,30.3213313528138,21.8468561223825,16.1310555806425,18.742258206079,44.895071582576,0.228901937968373,112636996,0.00139590903152282,0.00123791408469023,0.127629977545756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2010,157568,0.266919679122665,0.80745880312229,0.0255234791227853,0.00235410729773262,0.0858629661751951,0.066906207409243,0.0118944368727543,70.5,73.2,91.6,97.2,93.8,27.9111797337565,29.645099388821,23.1490640992403,16.2392586058083,20.4341078137693,43.8697514723802,2.80449835733901,120575422,0.00130680031955434,0.00139590903152282,-0.0638356153275024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1900,18522.64,0.441209784350396,0.985138004246285,0.00849256900212314,0,0.00106157112526539,0.00530785562632696,0,56.2,NA,65.3,55.8,82.4,NA,NA,NA,NA,NA,NA,NA,18549262.5399995,0.000998564765583424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1910,27184,0.413257798705121,0.974264705882353,0.0183823529411765,0.00367647058823529,0,0.00367647058823529,0,56.2,NA,65.3,55.8,82.4,NA,NA,NA,NA,NA,NA,NA,24831584,0.00109473483447532,0.000998564765583424,0.0963082938698599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1920,26801.98,0.374982370705449,0.973684210526316,0.0150375939849624,0,0.0037593984962406,0.0075187969924812,0,56.2,NA,65.3,55.8,82.4,NA,NA,NA,NA,NA,NA,NA,29028774.82,0.00092329008599888,0.00109473483447532,-0.156608470907577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1930,39048.23,0.346409299474007,0.97465080186239,0.00931195033626487,0.00103466114847387,0.00310398344542162,0.0118986032074496,0,56.2,NA,65.3,55.8,82.4,NA,NA,NA,NA,NA,NA,NA,34851407.1600008,0.00112042047027633,0.00092329008599888,0.213508611504457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1940,32160,0.298103233830846,0.969135802469136,0.0185185185185185,0,0.00308641975308642,0.00925925925925926,0,56.2,NA,65.3,55.8,82.4,12.858452935169,13.6505610836705,10.9659431175113,12.0947450248756,19.8964552238806,40.6188647433496,0.0479802284043509,29474974,0.00109109511004149,0.00112042047027633,-0.0261735312883133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1950,17042,0.400657199859171,0.914529914529915,0.0598290598290598,0,0,0.0170940170940171,0.00854700854700855,56.2,52.4,65.3,55.8,82.4,14.1547206328025,16.6071023777588,10.487379395688,13.8592301373078,17.6444079333412,39.2106712785037,0.117525919012357,13550471,0.00125766846038045,0.00109109511004149,0.152666205545209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1960,70980,0.366300366300366,0.947872640180332,0.0202874049027895,0.000281769512538743,0.0104254719639335,0.0202874049027895,0.00084530853761623,56.2,52.4,74.8,57.4,83.3,20.0426739597008,21.1997976309574,17.6120362479106,14.0050718512257,19.0935474781629,39.3886614173228,0.120376184982848,47714760,0.00148759000359637,0.00125766846038045,0.182815702594914,3.96875,2.25,2.84375,3.0625,2.5625,2.75,3.46875,2.8125,2.78125,2.8125,4.3125,3.55208333333333,0.625,0.1875
4,1970,122700,0.329258353708231,0.933170334148329,0.0277098614506927,0.00162999185004075,0.0114099429502852,0.026079869600652,0,56.2,52.4,62.1,57.4,79,23.4647236062125,25.9163354116622,17.3277343139989,13.4767726161369,20.3178484107579,40.0203892493049,0.197106613972555,120761800,0.00101604977733025,0.00148759000359637,-0.31698265323519,4.58186292648315,2.02771615982056,2.03487634658813,3.01350784301758,3.85716247558594,2.91670107841492,2.13759422302246,3.8929660320282,3.87335300445557,3.90743899345398,4.99851131439209,4.7907829284668,0.0522926971316338,0.941948592662811
4,1980,79880,0.463945918878317,0.888082123184777,0.0370555833750626,0.00650976464697046,0.0252879318978468,0.0418127190786179,0.00125187781672509,56.2,52.4,31.7,71.4,60,18.0601642958267,20.2314414157062,15.5477873033767,14.2806710065098,17.5127691537306,37.6892839258888,0.109934519902783,76119360,0.00104940451417353,0.00101604977733025,0.0328278570474404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1990,119740,0.526323701352931,0.87992863514719,0.0331846565566459,0.00767172167707404,0.0258697591436218,0.0520963425512935,0.00124888492417484,56.2,52.4,29.9,79.8,53.6,18.2634703037724,22.0504331789117,14.8572719777116,14.0639969934859,18.3356271922499,38.6890846834809,0.749893826002565,96751464,0.00123760401186281,0.00104940451417353,0.179339325443532,3.37777777777778,2.46666666666667,2.66666666666667,3.26666666666667,2.46666666666667,2.2,3.73333333333333,2.73333333333333,2.6,2.93333333333333,4.93333333333333,2.53333333333333,0.533333333333333,0.2
4,2000,130391,0.443918675368699,0.832497167826509,0.0289690888493284,0.00712089334843826,0.0451529373685062,0.0652209095322868,0.0210390030749312,56.2,52.4,37,76.6,62.5,21.9319013218852,22.5747172674766,21.1266683764099,14.4164014387496,19.6460338520297,40.9318357862122,2.14287100500383,112636996,0.00115762142662256,0.00123760401186281,-0.0646269602179589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2010,110941,0.39234367817128,0.813435495367071,0.0269066286528867,0.00641482537419815,0.0593371347113329,0.0743050605844619,0.0196008553100499,56.2,52.4,38.2,81.4,63.9,22.9081360381681,23.3094779172086,22.2865434305076,14.7027834614795,20.6842060194157,40.4966694008527,-6.55966665647125,120575422,0.000920096302876717,0.00115762142662256,-0.205183765852401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1900,2144.12,0,0.935779816513762,0.0642201834862385,0,0,0,0,51.4,NA,41.4,54.5,72.3,NA,NA,NA,NA,NA,NA,NA,18549262.5399995,0.000115590579160569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1910,3209,0,0.96875,0.03125,0,0,0,0,51.4,NA,41.4,54.5,72.3,NA,NA,NA,NA,NA,NA,NA,24831584,0.000129230579893735,0.000115590579160569,0.11800270257508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1920,1799.51,0,0.888888888888889,0.0555555555555556,0,0,0.0555555555555556,0,51.4,NA,41.4,54.5,72.3,NA,NA,NA,NA,NA,NA,NA,29028774.82,6.19905597517739e-05,0.000129230579893735,-0.520310441980931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1930,3611.6,0.0218545796876731,0.882022471910112,0.0786516853932584,0,0.00561797752808989,0.0337078651685393,0,51.4,NA,41.4,54.5,72.3,NA,NA,NA,NA,NA,NA,NA,34851407.1600008,0.000103628527348103,6.19905597517739e-05,0.671682394271932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1940,5406,0.0813910469848317,0.890909090909091,0.0909090909090909,0,0,0.0181818181818182,0,51.4,NA,41.4,54.5,72.3,12.1750230362517,12.5250730962051,9.25846958218549,10.6396596374399,18.3085460599334,42.5148563078422,0.0384659137509194,29474974,0.000183409830997646,0.000103628527348103,0.769877809626172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1950,748,0,0.857142857142857,0.142857142857143,0,0,0,0,51.4,64.7,41.4,54.5,72.3,2.98645686555661,2.98645686555661,NA,15.1149732620321,11.0922459893048,56.2573529411765,-1.84999632022174,13550471,5.52010332334573e-05,0.000183409830997646,-0.699029038229876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1960,2540,0.0866141732283465,0.874015748031496,0.0551181102362205,0,0.0078740157480315,0.062992125984252,0,51.4,64.7,81.8,53.1,84.1,31.1410260450745,31.4154953023691,26.8867525570072,12.0787401574803,15.4566929133858,41.2020202020202,0.241323643635823,47714760,5.32330037916988e-05,5.52010332334573e-05,-0.0356520399434423,3.83333333333333,2.68055555555556,2.70833333333333,3.83333333333333,2.65277777777778,2.68055555555556,4,2.52777777777778,2.52777777777778,2.52777777777778,2.54166666666667,4.51388888888889,0,0.333333333333333
6,1900,1560.33,0.443188299910916,0.974683544303797,0,0,0.0126582278481013,0.0126582278481013,0,59.8,NA,91.9,79.3,94.3,NA,NA,NA,NA,NA,NA,NA,18549262.5399995,8.41181689371916e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1910,3509,0.4858934169279,1,0,0,0,0,0,59.8,NA,91.9,79.3,94.3,NA,NA,NA,NA,NA,NA,NA,24831584,0.000141311967855132,8.41181689371916e-05,0.679922062505246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1920,5858.02,0.430638679963537,0.96551724137931,0.0172413793103448,0,0,0.0172413793103448,0,59.8,NA,91.9,79.3,94.3,NA,NA,NA,NA,NA,NA,NA,29028774.82,0.000201800456144776,0.000141311967855132,0.42804929552503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1930,10071.87,0.468257632395971,0.995991983967936,0.00200400801603206,0,0,0.00200400801603206,0,59.8,NA,91.9,79.3,94.3,NA,NA,NA,NA,NA,NA,NA,34851407.1600008,0.000288994643853565,0.000201800456144776,0.432081222087195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1940,7011,0.239338182855513,0.985915492957746,0,0,0,0.0140845070422535,0,59.8,NA,91.9,79.3,94.3,12.9434452453764,13.6406753399366,10.4505307345534,13.4618456710883,20.4494365996292,41.6615338764157,0.0281028814574651,29474974,0.000237862805239455,0.000288994643853565,-0.176930056323184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1950,1964,0.126272912423625,1,0,0,0,0,0,59.8,63.1,91.9,79.3,94.3,14.8465446392094,16.8906862613046,0.702403415357044,15.3273930753564,19.3319755600815,44.9147148676171,0.479227722974754,13550471,0.000144939611324212,0.000237862805239455,-0.390658782577201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1960,17420,0.194029850746269,0.964408725602755,0.0172215843857635,0,0.00229621125143513,0.0149253731343284,0.00114810562571757,59.8,63.1,82.4,77.1,87,22.2132707600897,23.1801851011688,17.3048887996502,14.308840413318,17.6819747416762,40.2456030150754,0.253774009909298,47714760,0.000365086191358816,0.000144939611324212,1.51888485158253,5,1.5,1.5,2.83333333333333,2.5,3.5,3,4,4,4,5,5,0,0
